No,carat,depth,table,x,y,z
589,0.75,59.6,59,6.04,5.94,3.57
590,0.82,60.7,56,6.04,6.06,3.67
591,0.71,62.8,60,5.6,5.65,3.53
592,0.7,62.6,59,5.69,5.66,3.55
593,0.7,61.8,56,5.74,5.69,3.53
594,0.71,59.8,53,5.86,5.82,3.49
595,0.76,60.9,55,5.92,5.94,3.61
596,0.82,64.9,58,5.83,5.79,3.77
597,0.72,58.8,60,5.91,5.89,3.47
598,0.7,62.3,58,5.72,5.64,3.54
599,0.7,61.7,58,5.69,5.63,3.49
600,0.7,62.6,55,5.73,5.64,3.56
601,0.7,59.4,61,5.83,5.79,3.45
602,0.7,63.5,59,5.53,5.49,3.5
603,0.7,60.9,61,5.71,5.66,3.46
604,0.7,59.5,58,5.85,5.75,3.45
605,0.7,63,60,5.64,5.57,3.53
606,0.74,60,57,5.85,5.89,3.52
607,0.71,61.5,57,5.74,5.71,3.52
608,0.7,61.6,54,5.75,5.72,3.53
609,0.71,62.1,55,5.82,5.68,3.57
610,0.71,59.1,61,5.84,5.81,3.44
611,0.71,59,60,5.82,5.8,3.43
612,0.71,60.5,58,5.75,5.72,3.47
613,0.7,62.4,53,5.73,5.71,3.57
614,0.73,61.8,54,5.8,5.82,3.59
615,0.7,62.1,54,5.69,5.72,3.54
616,0.7,61.3,57,5.71,5.74,3.51
617,0.71,60.3,58,5.82,5.78,3.5
618,0.71,59.2,58,5.87,5.82,3.46
619,0.79,59.3,62,6.09,6.01,3.59
620,0.71,62.7,59,5.7,5.62,3.55
621,0.77,61,60,5.9,5.87,3.59
622,0.75,59.8,56,5.85,5.92,3.52
623,0.7,61,56,5.75,5.8,3.52
624,0.71,59.3,56,5.88,5.82,3.47
625,0.92,61.9,56,6.27,6.2,3.86
626,0.83,61.4,59,6.08,6.04,3.72
627,0.7,59.2,60,5.87,5.78,3.45
628,0.73,60.3,59,5.9,5.87,3.55
629,0.71,63.4,55,5.69,5.61,3.58
630,0.73,63.9,57,5.66,5.71,3.63
631,0.82,61.7,53,6,6.12,3.74
632,0.82,62.3,56,5.96,6.02,3.73
633,0.82,59.7,57,6.12,6.14,3.66
634,0.52,61.2,56,5.19,5.21,3.18
635,1,58.9,60,6.6,6.55,3.87
636,0.95,66.7,56,6.16,6.03,4.06
637,0.73,61.4,57,5.76,5.8,3.55
638,0.73,59.9,59,5.87,5.77,3.5
639,0.73,61.4,58,5.82,5.77,3.56
640,0.8,62.6,54,5.92,5.96,3.72
641,0.7,58.7,61,5.8,5.72,3.38
642,0.7,60.2,62,5.71,5.75,3.45
643,0.7,62.7,58,5.65,5.67,3.55
644,0.71,59.4,58,5.76,5.82,3.44
645,0.81,63.2,58,5.91,5.92,3.74
646,0.71,61.5,58,5.73,5.79,3.54
647,0.73,61.3,57,5.81,5.84,3.57
648,0.73,61.8,59,5.73,5.79,3.56
649,0.72,62,57,5.71,5.74,3.55
650,0.81,62.1,57,5.91,5.95,3.68
651,0.71,60.7,57,5.81,5.78,3.52
652,0.73,57.7,61,5.92,5.96,3.43
653,0.7,62,59,5.65,5.68,3.51
654,1.01,61.5,57,6.45,6.46,3.97
655,1.01,63.1,57,6.35,6.39,4.02
656,0.79,62.5,57,5.91,5.93,3.7
657,0.7,61.8,59,5.65,5.68,3.5
658,0.7,58.9,60,5.83,5.85,3.44
659,0.8,63.4,60,5.92,5.82,3.72
660,1.27,59.3,61,7.12,7.05,4.2
661,0.79,61.5,56,5.96,5.91,3.65
662,0.72,60.2,59,5.79,5.84,3.5
663,0.73,61.6,56,5.79,5.84,3.58
664,1.01,65.4,59,6.3,6.26,4.11
665,1.01,64.2,61,6.25,6.18,3.99
666,0.73,59.1,59,5.92,5.95,3.51
667,0.7,61.6,57,5.71,5.76,3.53
668,0.7,59.1,61,5.76,5.84,3.43
669,0.77,62.9,59,5.84,5.79,3.66
670,0.77,61.3,60,5.91,5.81,3.59
671,0.77,61.4,58,5.94,5.89,3.63
672,0.84,61.2,57,6.1,6.12,3.74
673,0.72,60.3,57,5.83,5.85,3.52
674,0.76,61.1,59,5.93,5.88,3.61
675,0.7,62.9,59,5.61,5.68,3.55
676,0.54,61.5,55,5.25,5.29,3.24
677,0.75,64.6,57,5.74,5.72,3.7
678,0.79,64.1,54,5.86,5.84,3.75
679,0.74,63.1,58,5.75,5.73,3.62
680,0.7,61,60,5.74,5.77,3.51
681,0.7,60.8,59,5.69,5.79,3.49
682,0.75,61.5,56,5.83,5.87,3.6
683,1.2,63.1,60,6.75,6.67,4.23
684,0.8,63.4,57,5.89,5.82,3.71
685,0.66,62.1,56,5.54,5.57,3.45
686,0.87,61,63,6.22,6.07,3.75
687,0.86,62.7,59,6.04,5.98,3.77
688,0.74,61,57,5.85,5.81,3.56
689,0.58,60.6,59,5.37,5.43,3.27
690,0.78,61.5,57,5.88,5.92,3.63
691,0.74,61.3,55,5.85,5.86,3.59
692,0.73,62.7,55,5.7,5.79,3.6
693,0.91,63.5,57,6.12,6.07,3.87
694,0.71,62.6,58,5.67,5.7,3.56
695,0.71,63.5,55,5.64,5.66,3.59
696,0.79,62.8,57,5.9,5.85,3.69
697,0.79,60,60,6.07,6.03,3.63
698,0.71,62.7,58,5.73,5.66,3.57
699,0.82,61.9,58,5.99,5.97,3.7
700,0.78,61.9,57.1,5.87,5.95,3.66
701,0.7,62.4,56,5.64,5.7,3.54
702,1.12,59.1,61,6.78,6.75,4
703,0.73,62,57,5.86,5.76,3.6
704,0.91,64.4,62,6.06,6.03,3.89
705,0.91,65.4,60,6.04,6,3.94
706,0.91,64.2,58,6.12,6.09,3.92
707,0.91,65.8,58,6.04,6.01,3.96
708,0.7,58.4,59,5.91,5.83,3.43
709,0.68,61.7,57,5.67,5.64,3.49
710,0.73,62.5,57,5.7,5.75,3.58
711,1.03,63.6,57,6.38,6.29,4.03
712,0.74,62.4,57,5.8,5.74,3.6
713,0.98,53.3,67,6.82,6.74,3.61
714,1.02,53,63,6.84,6.77,3.66
715,1,67.8,61,5.96,5.9,4.02
716,1.02,61.6,55,6.49,6.43,3.98
717,0.6,60.8,57,5.44,5.49,3.32
718,0.8,61.6,56,5.97,6.01,3.69
719,0.97,60.7,56,6.43,6.41,3.9
720,1,67.9,62,6.19,6.03,4.15
721,0.26,62.3,57,4.05,4.08,2.53
722,0.26,62.1,56,4.09,4.12,2.55
723,0.36,61.9,55,4.57,4.59,2.83
724,0.34,57.5,61,4.6,4.66,2.66
725,0.34,63.3,57,4.44,4.47,2.82
726,0.34,63.5,55,4.44,4.47,2.83
727,0.34,63.4,55,4.44,4.46,2.82
728,0.34,59.6,62,4.54,4.56,2.71
729,0.34,62.2,54,4.47,4.5,2.79
730,0.32,64.1,54,4.34,4.37,2.79
731,0.31,61.6,55,4.36,4.41,2.7
732,0.31,61.3,56,4.36,4.38,2.68
733,0.31,62.3,54,4.37,4.4,2.73
734,0.31,62,54,4.37,4.4,2.72
735,0.31,62.7,53,4.33,4.35,2.72
736,0.31,62.2,53,4.36,4.38,2.72
737,0.31,62.2,53.6,4.32,4.35,2.7
738,0.31,61.6,54.8,4.35,4.37,2.69
739,0.31,61.8,54.2,4.33,4.37,2.69
740,0.33,59.4,59,4.52,4.5,2.68
741,0.33,62.3,58,4.43,4.4,2.75
742,0.33,62.6,58,4.42,4.4,2.76
743,0.33,61.9,56,4.45,4.41,2.74
744,0.33,63,58,4.42,4.4,2.78
745,0.33,62.8,58,4.41,4.38,2.76
746,0.33,61.5,61,4.46,4.39,2.72
747,0.33,62.1,55,4.44,4.41,2.75
748,0.33,63,57,4.39,4.37,2.76
749,0.33,63.6,53,4.43,4.4,2.81
750,0.33,60.4,59,4.54,4.5,2.73
751,1,66.1,56,6.21,5.97,4.04
752,0.77,60.8,59,5.92,5.86,3.58
753,0.77,61,58,5.94,5.9,3.61
754,0.7,60.1,63,5.68,5.71,3.42
755,0.9,63.1,58,6.08,6.02,3.82
756,0.72,62.3,57,5.76,5.7,3.57
757,0.9,61.9,59,6.2,6.14,3.82
758,0.72,62.1,58,5.76,5.73,3.57
759,0.7,62.1,56,5.63,5.71,3.52
760,0.81,61.3,57,6.02,6.05,3.7
761,0.81,61.7,57,6,6.05,3.72
762,0.71,61,60,5.76,5.69,3.49
763,0.7,61.4,59,5.73,5.7,3.51
764,0.71,61.5,60,5.76,5.68,3.52
765,0.71,63.5,59,5.68,5.59,3.58
766,0.92,62.9,58,6.22,6.18,3.9
767,0.76,62.7,54,5.88,5.83,3.67
768,0.73,61.5,56,5.84,5.8,3.58
769,0.71,60.4,62,5.74,5.72,3.46
770,0.7,63.6,62,5.61,5.58,3.56
771,0.9,64.5,56,6.06,6,3.89
772,0.71,56.9,65,5.89,5.84,3.34
773,0.7,61,57,5.76,5.74,3.51
774,0.7,62.4,56,5.72,5.66,3.55
775,0.77,60.9,60,5.91,5.88,3.59
776,0.71,61.5,56,5.74,5.78,3.54
777,0.7,59.6,61,5.8,5.77,3.45
778,0.75,55.8,70,6.09,5.98,3.37
779,0.83,59.2,60,6.17,6.12,3.64
780,0.71,61.3,61,5.68,5.73,3.5
781,0.9,63.6,58,6.07,6.1,3.87
782,0.6,61.9,54.9,5.41,5.44,3.35
783,0.71,62.9,57,5.66,5.6,3.54
784,0.53,61.4,57,5.23,5.2,3.2
785,0.71,60.7,58,5.95,5.78,3.56
786,0.62,61.6,56,5.45,5.48,3.37
787,0.62,61.6,56,5.48,5.51,3.38
788,0.9,63,58,6.09,6.01,3.81
789,0.62,60.1,61,5.53,5.56,3.33
790,0.82,61.7,59,6.01,5.98,3.7
791,0.66,61,58,5.67,5.57,3.43
792,0.7,62.5,55,5.67,5.72,3.56
793,0.8,62.6,58,5.9,5.92,3.7
794,0.8,62.5,59,5.88,5.92,3.69
795,0.79,62.3,54,5.97,5.91,3.7
796,0.71,63.2,60,5.65,5.61,3.56
797,0.7,61.1,57,5.71,5.74,3.5
798,0.7,58.7,63,5.73,5.69,3.35
799,0.79,60,60,6.07,5.99,3.64
800,0.7,59.5,59,5.82,5.77,3.45
801,1.22,60.9,57,6.93,6.88,4.21
802,1.01,67.6,57,6.21,6.11,4.18
803,0.73,62.5,61,5.78,5.64,3.59
804,0.91,64.3,58,6.05,6.09,3.9
805,0.71,60.8,56,5.8,5.77,3.52
806,0.83,62.3,58,6.01,5.97,3.73
807,0.84,62.3,59,6.06,6.01,3.76
808,0.71,61,61,5.82,5.75,3.53
809,0.71,59.7,59,5.82,5.8,3.47
810,0.71,61.7,56,5.8,5.68,3.54
811,0.71,61.7,57,5.75,5.7,3.53
812,0.71,61.4,58,5.79,5.75,3.54
813,0.71,60.6,58,5.79,5.77,3.5
814,0.91,59.5,62,6.4,6.18,3.74
815,0.9,59.8,62,6.24,6.21,3.72
816,0.71,61.5,62,5.74,5.68,3.51
817,0.71,59.1,61,5.84,5.8,3.44
818,0.72,59.5,57,5.91,5.86,3.5
819,0.72,60.9,60,5.78,5.74,3.51
820,0.71,61,55,5.79,5.75,3.52
821,0.81,60.3,57,6.07,6.04,3.65
822,0.83,61.6,58,6.05,6.07,3.73
823,0.73,60.8,55,5.87,5.81,3.55
824,0.56,62,56,5.25,5.3,3.27
825,0.56,61.8,55,5.27,5.31,3.27
826,0.71,62.2,55,5.74,5.7,3.56
827,0.7,62.3,58,5.66,5.7,3.54
828,0.96,61.3,58,6.39,6.3,3.89
829,0.71,62.9,57,5.67,5.69,3.57
830,0.7,62.4,57,5.68,5.61,3.52
831,0.71,60.4,57,5.78,5.81,3.5
832,0.8,61.2,53,6.05,5.98,3.68
833,0.95,58.4,57,6.49,6.41,3.77
834,0.82,62.3,56,5.99,5.95,3.72
835,0.52,61.2,56,5.21,5.19,3.18
836,0.82,61.7,53,6.12,6,3.74
837,0.82,62.3,56,6.02,5.96,3.73
838,0.82,59.7,57,6.14,6.12,3.66
839,0.8,61.3,57,5.96,5.91,3.64
840,0.96,68.2,61,6.07,5.88,4.1
841,0.72,62.4,55,5.72,5.75,3.58
842,0.62,60.5,57,5.52,5.56,3.35
843,0.79,61,58,5.96,5.9,3.62
844,0.75,63.1,56,5.78,5.7,3.62
845,1.08,61.9,60,6.55,6.48,4.03
846,0.72,60.8,55,5.77,5.84,3.53
847,0.62,61.8,56,5.43,5.47,3.37
848,0.73,61.3,57,5.84,5.81,3.57
849,0.72,60.9,57,5.79,5.77,3.52
850,0.52,61.8,60,5.16,5.13,3.18
851,0.83,62.2,57,6,6.05,3.75
852,0.64,62.1,58,5.56,5.51,3.44
853,0.8,62.5,57,5.94,5.9,3.7
854,0.74,62.1,56,5.77,5.83,3.6
855,0.72,61.5,56,5.72,5.79,3.54
856,0.82,59.5,57,6.12,6.09,3.63
857,0.73,61.3,59,5.81,5.78,3.55
858,1.04,61.6,61,6.47,6.45,3.98
859,0.73,61.3,58,5.76,5.83,3.55
860,0.73,63.6,57,5.7,5.72,3.63
861,0.9,62.8,59,6.13,6.03,3.82
862,0.75,61.8,55,5.83,5.85,3.61
863,0.79,62.6,55,5.91,5.95,3.71
864,0.7,62.5,56.7,5.59,5.62,3.51
865,0.75,60.7,55,5.87,5.92,3.58
866,1.02,61.7,56,6.44,6.49,3.99
867,0.7,59,62,5.79,5.81,3.42
868,0.7,61.8,56,5.63,5.73,3.51
869,0.7,61.4,64,5.66,5.71,3.49
870,0.7,61.4,54,5.71,5.75,3.52
871,0.7,60.7,56,5.72,5.75,3.48
872,0.7,60.2,60,5.75,5.82,3.48
873,0.72,58.3,57,5.89,5.94,3.45
874,0.74,62.3,58,5.74,5.78,3.59
875,0.84,65.1,55,5.88,5.97,3.86
876,0.76,62,58,5.8,5.86,3.62
877,0.77,63.2,58,5.8,5.84,3.68
878,0.76,62.8,56,5.78,5.82,3.64
879,1,61.7,56,6.45,6.41,3.97
880,1,65.5,62,6.14,6.07,4
881,0.9,65.7,58,6.03,6,3.95
882,0.9,61.8,58,6.16,6.13,3.8
883,0.9,64,61,6,5.96,3.83
884,0.9,65.3,61,5.98,5.94,3.89
885,0.9,65.8,56,6.01,5.96,3.94
886,0.9,60.9,61,6.26,6.22,3.8
887,0.78,62.6,58,5.91,5.82,3.67
888,0.71,61.2,59,5.69,5.74,3.5
889,0.7,59,59,5.79,5.77,3.41
890,0.7,60.8,62,5.71,5.67,3.46
891,0.7,61.8,58,5.67,5.63,3.49
892,0.7,61,55,5.77,5.73,3.51
893,0.7,61.6,55,5.75,5.71,3.53
894,0.7,62.4,56,5.69,5.65,3.54
895,0.7,62.9,59,5.68,5.61,3.55
896,1,67.7,60,6.11,5.98,4.09
897,0.77,62.4,56,5.84,5.9,3.66
898,1,65.5,55,6.3,6.25,4.11
899,1,66.3,61,6.08,6.03,4.01
900,1,69.5,55,6.17,6.1,4.26
901,0.73,62.6,60,5.68,5.75,3.58
902,0.79,60.6,53,6.04,5.98,3.64
903,0.72,62.2,54,5.74,5.76,3.57
904,0.71,62.4,56,5.75,5.7,3.57
905,0.74,62.3,55,5.8,5.83,3.62
906,0.7,62.7,56,5.6,5.66,3.53
907,0.7,59.1,62,5.82,5.86,3.44
908,0.79,62.8,59,5.86,5.89,3.69
909,0.79,62.7,60,5.82,5.89,3.67
910,0.79,59.7,58,6,6.07,3.6
911,0.71,61.5,55,5.76,5.78,3.55
912,0.79,62.8,56,5.88,5.9,3.7
913,0.73,61.4,56,5.81,5.86,3.58
914,0.63,60.3,62,5.55,5.53,3.34
915,0.7,60.4,60,5.73,5.7,3.45
916,0.71,62.7,58,5.71,5.67,3.57
917,0.84,61,56,6.13,6.1,3.73
918,0.84,62.3,55,6.08,6.03,3.77
919,1.02,60.3,54,6.53,6.5,3.93
920,0.72,56.9,69,5.93,5.77,3.33
921,0.72,62,56,5.76,5.73,3.56
922,0.92,58.7,61,6.34,6.43,3.75
923,0.74,63.9,57,5.72,5.74,3.66
924,0.7,62,55,5.74,5.71,3.55
925,0.71,60,59,5.84,5.83,3.5
926,1.05,62,59,6.5,6.47,4.02
927,0.7,62.8,56,5.62,5.65,3.54
928,0.54,61.8,56,5.23,5.26,3.24
929,0.73,59.9,58,5.87,5.84,3.51
930,0.88,56.6,65,6.39,6.32,3.6
931,0.73,58.7,57,5.97,5.92,3.49
932,0.72,61.8,56,5.75,5.81,3.57
933,0.9,62.7,64,6.09,6,3.79
934,0.9,65,61,6.01,5.96,3.89
935,1.03,65.3,55,6.32,6.27,4.11
936,0.84,63.8,57,5.95,6,3.81
937,1.01,62.7,60,6.36,6.27,3.96
938,0.77,61.5,55,5.9,5.93,3.64
939,0.8,56.3,63,6.22,6.14,3.48
940,0.9,66.9,57,6.02,5.9,3.99
941,0.73,61.4,56,5.79,5.81,3.56
942,0.72,62.7,55,5.64,5.69,3.55
943,0.71,62.4,54,5.71,5.79,3.59
944,0.7,62.6,59,5.66,5.69,3.55
945,0.79,61.7,59,5.93,5.96,3.67
946,0.72,62.5,58,5.68,5.72,3.56
947,0.7,63.5,54,5.62,5.66,3.58
948,0.7,62.2,58,5.64,5.75,3.54
949,0.9,63.5,58,6.09,6.14,3.88
950,0.71,62.8,56,5.69,5.72,3.58
951,0.5,62.2,54,5.08,5.12,3.17
952,0.5,62.2,54,5.09,5.11,3.17
953,0.74,61.2,56,5.83,5.87,3.58
954,0.77,61.8,56,5.94,5.9,3.66
955,0.77,59.8,61,5.99,5.95,3.57
956,0.8,61.5,54,6.07,6,3.71
957,0.8,62.4,57,5.9,5.87,3.67
958,0.8,61.5,60,5.97,5.94,3.66
959,0.8,63.8,59,5.87,5.83,3.73
960,0.66,61.5,56,5.61,5.58,3.44
961,0.71,61.2,58,5.71,5.79,3.52
962,0.71,61.2,56,5.73,5.77,3.52
963,0.71,61.6,56,5.74,5.76,3.54
964,0.71,62.7,56,5.71,5.75,3.59
965,0.72,61.1,56,5.78,5.81,3.54
966,0.71,62.3,61,5.7,5.73,3.56
967,0.86,61.8,55,6.12,6.14,3.79
968,1.19,65.1,59,6.62,6.55,4.29
969,0.71,62.6,55,5.66,5.71,3.56
970,0.82,62.5,56,5.99,6.04,3.76
971,0.71,61.5,57,5.73,5.75,3.53
972,0.75,62.5,57,5.78,5.83,3.63
973,0.7,59.2,60,5.87,5.78,3.45
974,0.8,62.5,55,5.89,5.92,3.69
975,0.82,59.9,62,6.02,6.04,3.61
976,0.82,63.4,55,6,5.93,3.78
977,0.82,59.9,59,6.09,6.06,3.64
978,0.81,62.4,57,5.91,5.99,3.71
979,0.81,62.2,57,5.96,6,3.72
980,0.76,61.4,56,5.88,5.92,3.62
981,0.71,60.9,56,5.75,5.78,3.51
982,0.7,61.8,59,5.66,5.76,3.53
983,0.7,62.1,53,5.71,5.75,3.56
984,0.74,59.8,58,5.85,5.89,3.51
985,0.77,61.3,60,5.81,5.91,3.59
986,0.77,58.3,63,6,6.05,3.51
987,0.53,61.6,56,5.18,5.24,3.21
988,0.79,61.5,56,5.91,5.96,3.65
989,0.73,61.5,55,5.82,5.86,3.59
990,0.77,62.1,56,5.83,5.89,3.64
991,0.77,60.9,58,5.94,5.88,3.6
992,1.01,63.1,57,6.39,6.35,4.02
993,1.01,61.5,57,6.46,6.45,3.97
994,0.6,60.6,57,5.48,5.51,3.33
995,0.76,61.1,58,5.91,5.85,3.59
996,0.54,61.4,52,5.3,5.34,3.26
997,0.72,62.5,55,5.69,5.74,3.57
998,0.72,59.4,61,5.82,5.89,3.48
999,0.74,61.8,58,5.81,5.77,3.58
1000,1.12,60.6,59,6.68,6.61,4.03
1001,0.75,62.3,55,5.83,5.8,3.62
1002,0.77,62.6,57,5.92,5.81,3.67
1003,0.98,57.9,56,6.51,6.47,3.76
1004,0.79,61.1,57,5.98,5.93,3.64
1005,0.79,62.3,57,5.9,5.85,3.66
1006,0.79,62.3,57,5.9,5.85,3.66
1007,0.79,62.3,57,5.9,5.85,3.66
1008,0.79,62.3,57,5.9,5.85,3.66
1009,0.79,62.3,57,5.9,5.85,3.66
1010,0.7,59.9,61,5.75,5.81,3.46
1011,0.7,61.9,58,5.71,5.72,3.54
1012,0.72,62.7,58,5.68,5.65,3.55
1013,0.8,62.7,58,5.91,5.93,3.71
1014,0.81,63,56,5.95,5.9,3.73
1015,0.81,62.5,59,5.97,5.9,3.71
1016,0.74,61.9,57,5.81,5.78,3.59
1017,0.73,62,60,5.76,5.73,3.56
1018,0.73,61.4,55,5.82,5.8,3.57
1019,0.75,61.6,55,5.82,5.86,3.6
1020,0.71,64.6,59,5.62,5.59,3.62
1021,0.71,59.6,60,5.85,5.8,3.47
1022,0.75,62.8,60,5.78,5.74,3.62
1023,0.75,62.3,57,5.83,5.8,3.62
1024,0.72,61.9,55,5.78,5.75,3.57
1025,0.72,61.4,59,5.79,5.71,3.53
1026,0.72,61.1,59,5.8,5.75,3.53
1027,0.79,63,54,5.91,5.94,3.73
1028,0.79,62.8,57,5.85,5.9,3.69
1029,0.7,58.4,59,5.83,5.91,3.43
1030,0.62,62,56,5.48,5.52,3.41
1031,0.7,59.3,62,5.78,5.82,3.44
1032,0.7,63.4,59,5.62,5.64,3.57
1033,0.7,63.3,59,5.59,5.62,3.55
1034,0.71,62.1,58,5.65,5.71,3.53
1035,0.86,61.2,58,6.1,6.16,3.75
1036,0.53,62.5,54,5.16,5.21,3.24
1037,0.91,63.5,58,6.17,6.12,3.9
1038,0.95,63.8,57,6.23,6.13,3.94
1039,0.91,62.8,59,6.19,6.14,3.87
1040,0.74,62.4,57,5.74,5.8,3.6
1041,0.8,62.2,58,5.92,5.95,3.69
1042,0.74,62.8,61,5.74,5.76,3.61
1043,0.61,62.4,53.9,5.42,5.43,3.38
1044,0.61,62.4,53.6,5.42,5.45,3.39
1045,0.61,62.1,54.2,5.43,5.45,3.38
1046,0.72,62.8,57,5.68,5.72,3.58
1047,0.7,62.3,53,5.69,5.73,3.56
1048,0.71,61.9,56,5.7,5.74,3.54
1049,0.79,60.3,60,5.98,6.02,3.62
1050,0.72,62.6,56,5.7,5.73,3.58
1051,0.33,62.9,55,4.46,4.41,2.79
1052,0.39,61.5,57,4.66,4.7,2.88
1053,0.32,61.3,55,4.41,4.46,2.72
1054,0.25,61.2,59,4.05,4.02,2.47
1055,0.25,63.6,57,4.04,4.01,2.56
1056,0.25,60.7,59,4.13,4.11,2.5
1057,0.25,61.5,60,4.04,4.02,2.48
1058,0.31,60.8,58,4.37,4.34,2.65
1059,0.31,59.8,60,4.42,4.38,2.63
1060,0.31,63.2,55,4.4,4.3,2.75
1061,0.31,62.3,57,4.35,4.32,2.7
1062,0.31,58.7,60,4.47,4.43,2.61
1063,0.31,62.7,58,4.34,4.31,2.71
1064,0.31,61.7,56,4.4,4.35,2.7
1065,0.31,60.1,57,4.44,4.41,2.66
1066,0.31,61.3,55,4.37,4.34,2.67
1067,0.31,60.8,60,4.42,4.37,2.67
1068,0.31,59.9,57,4.4,4.38,2.63
1069,0.31,59.9,60,4.44,4.41,2.65
1070,0.31,61.1,58,4.38,4.36,2.67
1071,0.31,60.7,61,4.34,4.32,2.63
1072,0.31,63.1,54,4.34,4.31,2.73
1073,0.31,62.3,60,4.32,4.31,2.69
1074,0.31,61.7,59,4.39,4.36,2.7
1075,0.31,61,61,4.39,4.33,2.66
1076,0.31,63.6,57,4.31,4.28,2.73
1077,0.31,62.4,57,4.35,4.31,2.7
1078,0.31,62.8,58,4.32,4.28,2.7
1079,0.31,62.9,56,4.31,4.27,2.7
1080,0.31,60.9,60,4.38,4.35,2.66
1081,0.82,63.6,56,5.9,5.95,3.77
1082,0.73,61.5,55,5.8,5.84,3.58
1083,0.7,61,60,5.75,5.7,3.49
1084,0.7,60.9,57,5.71,5.69,3.47
1085,0.71,61.2,56,5.76,5.81,3.54
1086,0.71,61.9,56,5.7,5.74,3.54
1087,0.9,61.9,57,6.19,6.13,3.81
1088,0.71,62.9,57,5.6,5.66,3.54
1089,1.05,58.3,57,6.72,6.67,3.9
1090,0.59,61.1,57,5.39,5.41,3.3
1091,0.71,60.6,56,5.76,5.8,3.5
1092,0.77,60.3,61,5.89,5.96,3.57
1093,0.73,64.2,54,5.68,5.72,3.66
1094,0.7,58.7,63,5.69,5.73,3.35
1095,0.73,63.2,56,5.75,5.76,3.64
1096,0.8,61.2,60,5.97,5.95,3.65
1097,1,65.2,54,6.3,6.22,4.08
1098,1,66,56,6.31,6.24,4.13
1099,1,67,55,6.25,6.12,4.16
1100,0.7,60.7,60,5.72,5.74,3.48
1101,0.71,61.4,58,5.75,5.79,3.54
1102,0.71,60.8,59,5.7,5.74,3.48
1103,0.71,60.6,58,5.77,5.79,3.5
1104,0.71,61.7,56,5.68,5.8,3.54
1105,0.71,61.7,57,5.7,5.75,3.53
1106,0.71,59.7,59,5.8,5.82,3.47
1107,0.91,62,59,6.18,6.23,3.85
1108,0.83,62.2,59,6.05,5.97,3.74
1109,0.85,62,57,6.1,6.02,3.76
1110,0.8,63.5,55,5.86,5.89,3.73
1111,0.73,61.4,58,5.76,5.8,3.55
1112,0.83,62,55,6.03,6.06,3.74
1113,0.77,63.6,57,5.79,5.88,3.71
1114,0.8,62,55,5.94,6.01,3.7
1115,0.71,62.2,56,5.74,5.71,3.56
1116,0.73,60.8,57,5.8,5.83,3.54
1117,0.93,62,57,6.22,6.26,3.87
1118,0.74,62.5,60,5.78,5.74,3.6
1119,0.7,62.5,58,5.63,5.67,3.53
1120,0.71,61.2,56,5.77,5.73,3.52
1121,0.71,59.5,58,5.82,5.87,3.48
1122,0.8,61.2,53,5.98,6.05,3.68
1123,0.71,62.1,54,5.7,5.76,3.56
1124,0.72,61.8,55,5.75,5.79,3.56
1125,0.83,63.1,57,5.95,5.9,3.74
1126,0.72,60.5,57,5.8,5.83,3.52
1127,0.8,62.5,56,5.92,5.96,3.71
1128,0.73,62.2,56,5.79,5.75,3.59
1129,0.7,63.8,58,5.61,5.58,3.57
1130,0.73,61.9,55,5.79,5.76,3.58
1131,0.73,61.9,55,5.83,5.77,3.59
1132,0.71,59.7,57,5.87,5.78,3.48
1133,0.72,61,55,5.78,5.85,3.55
1134,0.71,59.1,59,5.88,5.83,3.46
1135,0.71,62.6,55,5.71,5.67,3.56
1136,0.74,60.5,60,5.79,5.81,3.51
1137,0.71,59.9,59,5.77,5.81,3.47
1138,0.71,60.7,60,5.75,5.78,3.5
1139,0.71,60.1,60,5.76,5.79,3.47
1140,0.65,61.3,56,5.58,5.61,3.43
1141,0.9,64.1,66,6.04,5.98,3.85
1142,0.71,63.7,58,5.6,5.64,3.58
1143,0.71,63.3,59,5.62,5.66,3.57
1144,0.68,59.7,57,5.79,5.76,3.45
1145,0.53,61.6,56,5.24,5.18,3.21
1146,0.77,60.6,56,5.95,5.9,3.59
1147,0.72,63,57,5.69,5.73,3.6
1148,0.72,63.2,58,5.67,5.72,3.6
1149,0.7,61.8,59,5.63,5.69,3.5
1150,0.75,62.3,58,5.78,5.81,3.61
1151,0.75,61.5,58,5.82,5.86,3.59
1152,0.87,62.5,57,6.13,6.06,3.81
1153,0.71,62.4,54,5.71,5.74,3.57
1154,0.77,60.2,56,5.98,6.04,3.62
1155,0.78,61.1,56,5.94,5.98,3.64
1156,0.75,58.3,60,5.94,5.99,3.48
1157,0.9,58.7,60,6.35,6.28,3.7
1158,0.7,61.5,56,5.71,5.75,3.52
1159,0.8,58.2,63,6.07,6.03,3.52
1160,0.7,64.5,58,5.55,5.59,3.59
1161,0.51,63.3,58,5.03,5.08,3.2
1162,0.71,61.5,56,5.74,5.77,3.54
1163,1.02,61.7,56,6.49,6.44,3.99
1164,1.2,60.5,58,6.9,6.79,4.14
1165,0.81,63.6,55,5.91,5.86,3.74
1166,0.81,61.2,56,6.03,6,3.68
1167,0.81,61.3,60,6,5.94,3.66
1168,0.77,63.3,57,5.79,5.83,3.68
1169,0.8,59.4,58,6.07,6.09,3.61
